Timestamp,From Bank,To Bank,text_formatAccount,Amount Received,Amount Paid,text_formatReceiving Currency,text_formatPayment Currency,text_formatPayment Format
2023-01-10 23:00:00,Bank D,Bank D,ACC000239,1550.4689464076118,5433.81801242641,USD,USD,WIRE
2023-01-11 00:00:00,Bank B,Bank A,ACC000240,584.0295428681029,4493.163537035695,GBP,USD,ACH
2023-01-11 01:00:00,Bank C,Bank D,ACC000241,526.2824963526565,643.1993212643235,GBP,EUR,WIRE
2023-01-11 02:00:00,Bank D,Bank D,ACC000242,258.13992850872313,6528.409383478074,GBP,GBP,WIRE
2023-01-11 03:00:00,Bank A,Bank B,ACC000243,688.78147200135,1091.9800678788376,EUR,USD,SWIFT
2023-01-11 04:00:00,Bank C,Bank A,ACC000244,3243.7992514521598,14608.951224378134,EUR,GBP,ACH
2023-01-11 05:00:00,Bank B,Bank A,ACC000245,1069.3554004864695,1267.353479207594,EUR,GBP,ACH
2023-01-11 06:00:00,Bank A,Bank D,ACC000246,2054.2794192546885,1951.1861532153325,GBP,EUR,SWIFT
2023-01-11 07:00:00,Bank A,Bank B,ACC000247,5794.368762967237,4446.637364866486,GBP,GBP,ACH
2023-01-11 08:00:00,Bank A,Bank A,ACC000248,12611.18048414645,36907.9445463774,EUR,USD,WIRE
2023-01-11 09:00:00,Bank C,Bank D,ACC000249,627.1592075496035,1827.550941380586,USD,EUR,WIRE
2023-01-11 10:00:00,Bank B,Bank A,ACC000250,1749.7920218236814,952.2805440966238,EUR,USD,WIRE
2023-01-11 11:00:00,Bank A,Bank B,ACC000251,4611.862030071559,13420.368070770372,GBP,EUR,SWIFT
2023-01-11 12:00:00,Bank D,Bank B,ACC000252,662.2064178017882,484.83849143314677,GBP,EUR,ACH
2023-01-11 13:00:00,Bank A,Bank B,ACC000253,239.87242041087003,1276.8274414957198,GBP,GBP,SWIFT
2023-01-11 14:00:00,Bank A,Bank A,ACC000254,2769.044215505303,361.6556324557189,GBP,EUR,SWIFT
2023-01-11 15:00:00,Bank C,Bank C,ACC000255,745.4569785450624,184.77121053434615,GBP,EUR,SWIFT
2023-01-11 16:00:00,Bank C,Bank A,ACC000256,1315.665954655852,1153.350846551303,GBP,GBP,SWIFT
2023-01-11 17:00:00,Bank B,Bank C,ACC000257,389.1784860395638,3874.910677955863,EUR,EUR,ACH
2023-01-11 18:00:00,Bank D,Bank B,ACC000258,1695.8640089171129,2767.790539133916,GBP,EUR,WIRE
2023-01-11 19:00:00,Bank C,Bank D,ACC000259,511.8638961479121,1010.3859891209296,GBP,USD,WIRE
2023-01-11 20:00:00,Bank A,Bank C,ACC000260,951.7394194879147,6291.7195969594595,GBP,USD,WIRE
2023-01-11 21:00:00,Bank B,Bank B,ACC000261,2638.1311064812376,620.7563222251624,GBP,GBP,ACH
2023-01-11 22:00:00,Bank A,Bank B,ACC000262,16671.623676950483,975.715977789995,GBP,EUR,ACH
2023-01-11 23:00:00,Bank A,Bank C,ACC000263,1072.7384182366768,123.70487714189719,USD,GBP,ACH
2023-01-12 00:00:00,Bank C,Bank D,ACC000264,187.14223960115473,336.57097880733033,EUR,GBP,WIRE
2023-01-12 01:00:00,Bank B,Bank B,ACC000265,134658.39602318866,24274.097910625063,EUR,GBP,ACH
2023-01-12 02:00:00,Bank D,Bank C,ACC000266,6284.609394666971,581.259509113329,USD,USD,WIRE
2023-01-12 03:00:00,Bank D,Bank D,ACC000267,19123.78258019824,13889.5433753699,USD,GBP,WIRE
2023-01-12 04:00:00,Bank C,Bank D,ACC000268,516.3558803778598,5688.96369765864,GBP,EUR,SWIFT
2023-01-12 05:00:00,Bank C,Bank B,ACC000269,978.8788031589029,365.0020746073871,EUR,USD,ACH
2023-01-12 06:00:00,Bank B,Bank A,ACC000270,636.8789271403436,1769.583932932891,EUR,USD,SWIFT
2023-01-12 07:00:00,Bank D,Bank A,ACC000271,3881.0303019086496,1879.8797154917804,USD,USD,ACH
2023-01-12 08:00:00,Bank D,Bank B,ACC000272,1425.8207486325384,463.71123101004855,EUR,EUR,ACH
2023-01-12 09:00:00,Bank D,Bank D,ACC000273,500.6143987859049,4248.03127526454,EUR,GBP,SWIFT
2023-01-12 10:00:00,Bank A,Bank B,ACC000274,684.8808632513679,822.454321108018,GBP,GBP,ACH
2023-01-12 11:00:00,Bank D,Bank C,ACC000275,3365.0164901928765,747.135842313766,GBP,USD,ACH
2023-01-12 12:00:00,Bank A,Bank A,ACC000276,5432.19108798612,9059.898704157655,GBP,USD,ACH
2023-01-12 13:00:00,Bank B,Bank C,ACC000277,5056.003173447693,1849.6778030048022,EUR,GBP,WIRE
2023-01-12 14:00:00,Bank A,Bank B,ACC000278,2337.955398450783,2766.3680060953143,EUR,EUR,WIRE
2023-01-12 15:00:00,Bank B,Bank B,ACC000279,851.8199099573712,4250.929447431596,GBP,USD,ACH
2023-01-12 16:00:00,Bank D,Bank D,ACC000280,333.5055412129784,4066.902391329517,GBP,USD,SWIFT
2023-01-12 17:00:00,Bank D,Bank D,ACC000281,1476.1018750397573,3826.9411091533875,EUR,EUR,WIRE
2023-01-12 18:00:00,Bank B,Bank D,ACC000282,1094.6295134913576,663.8829707035517,EUR,USD,WIRE
2023-01-12 19:00:00,Bank C,Bank C,ACC000283,1261.4058050919575,636.1132481779935,USD,EUR,ACH
2023-01-12 20:00:00,Bank B,Bank D,ACC000284,1157.3606003365278,835.4746677369784,GBP,GBP,WIRE
2023-01-12 21:00:00,Bank C,Bank B,ACC000285,291.1206651362886,588.7108610387497,GBP,GBP,SWIFT
2023-01-12 22:00:00,Bank A,Bank D,ACC000286,1914.8767837419834,2495.2805148245725,GBP,USD,SWIFT
2023-01-12 23:00:00,Bank A,Bank A,ACC000287,2063.6185821028353,1432.5490017297866,EUR,GBP,SWIFT
2023-01-13 00:00:00,Bank A,Bank D,ACC000288,2169.6882704823493,671.0043268978695,EUR,EUR,SWIFT
2023-01-13 01:00:00,Bank D,Bank C,ACC000289,2825.8853806939865,2152.757878172133,USD,USD,WIRE
2023-01-13 02:00:00,Bank A,Bank A,ACC000290,2006.3082985463811,832.8200251773338,USD,EUR,WIRE
2023-01-13 03:00:00,Bank C,Bank A,ACC000291,727.7594650582308,789.91838471381,GBP,GBP,SWIFT
2023-01-13 04:00:00,Bank A,Bank A,ACC000292,1021.6386656003679,1151.3424460150306,USD,GBP,WIRE
2023-01-13 05:00:00,Bank B,Bank C,ACC000293,1201.2582970250148,1743.1696198375514,EUR,GBP,ACH
2023-01-13 06:00:00,Bank B,Bank B,ACC000294,1221.3345692997295,1619.459368495304,USD,USD,ACH
2023-01-13 07:00:00,Bank D,Bank D,ACC000295,2975.6496264426846,762.613094201274,USD,EUR,ACH
2023-01-13 08:00:00,Bank B,Bank A,ACC000296,2087.387896531202,2558.33313801,EUR,USD,ACH
2023-01-13 09:00:00,Bank C,Bank A,ACC000297,8754.677776841527,877.9642268692177,GBP,GBP,ACH
2023-01-13 10:00:00,Bank A,Bank A,ACC000298,9961.36092085676,569.6462256523968,GBP,GBP,SWIFT
2023-01-13 11:00:00,Bank D,Bank B,ACC000299,1187.552306614299,252.64323399594275,USD,USD,WIRE
2023-01-13 12:00:00,Bank A,Bank B,ACC000300,23.649558614772474,2931.233141856469,EUR,EUR,SWIFT
2023-01-13 13:00:00,Bank A,Bank C,ACC000301,3777.5558015680026,1110.3050498044279,EUR,GBP,SWIFT
2023-01-13 14:00:00,Bank C,Bank B,ACC000302,638.8205982286196,1354.072989389081,USD,EUR,SWIFT
2023-01-13 15:00:00,Bank B,Bank D,ACC000303,492.01838228832327,3120.669732746916,GBP,GBP,WIRE
2023-01-13 16:00:00,Bank B,Bank C,ACC000304,736.2389490034486,680.3407451022316,GBP,USD,ACH
2023-01-13 17:00:00,Bank A,Bank C,ACC000305,701.5954481233641,277.43890631527984,GBP,GBP,SWIFT
2023-01-13 18:00:00,Bank D,Bank D,ACC000306,2022.8644087970515,1175.890135869992,EUR,USD,WIRE
2023-01-13 19:00:00,Bank B,Bank D,ACC000307,230.57224043772914,1492.132452683263,EUR,USD,SWIFT
2023-01-13 20:00:00,Bank D,Bank D,ACC000308,2049.603767528985,5869.895494527252,EUR,USD,WIRE
2023-01-13 21:00:00,Bank B,Bank C,ACC000309,14546.155344870678,28646.964671611764,GBP,GBP,SWIFT
2023-01-13 22:00:00,Bank D,Bank C,ACC000310,2044.572561836929,91.27103005620192,USD,EUR,ACH
2023-01-13 23:00:00,Bank C,Bank C,ACC000311,2082.9525157963435,3361.2111116269994,EUR,EUR,WIRE
2023-01-14 00:00:00,Bank D,Bank D,ACC000312,499.17848694609876,2419.106776421932,EUR,GBP,SWIFT
2023-01-14 01:00:00,Bank C,Bank D,ACC000313,412.2930367327207,1731.547467745731,USD,USD,ACH
2023-01-14 02:00:00,Bank C,Bank A,ACC000314,660.7431366454616,39.02094099175444,GBP,EUR,ACH
2023-01-14 03:00:00,Bank D,Bank B,ACC000315,1393.9165868798782,3959.56236111068,EUR,EUR,WIRE
2023-01-14 04:00:00,Bank C,Bank A,ACC000316,4843.909246570456,392.90422872675873,GBP,GBP,ACH
2023-01-14 05:00:00,Bank A,Bank D,ACC000317,141.53723314390515,660.0450046877943,EUR,USD,WIRE
2023-01-14 06:00:00,Bank C,Bank C,ACC000318,879.4276015409088,924.642646915667,EUR,EUR,WIRE
2023-01-14 07:00:00,Bank B,Bank D,ACC000319,1778.624898216031,10563.376697029673,USD,GBP,ACH
2023-01-14 08:00:00,Bank D,Bank B,ACC000320,210.13650064880576,2078.5546309723973,USD,GBP,ACH
2023-01-14 09:00:00,Bank A,Bank A,ACC000321,2884.0667565474946,2678.0402454689884,USD,USD,WIRE
2023-01-14 10:00:00,Bank D,Bank A,ACC000322,1890.5528424222678,2479.6024157533407,USD,GBP,ACH
2023-01-14 11:00:00,Bank B,Bank C,ACC000323,1718.8891462347135,1412.2326972299484,GBP,USD,WIRE
2023-01-14 12:00:00,Bank B,Bank A,ACC000324,2754.595370203776,1662.2421438511028,GBP,EUR,ACH
2023-01-14 13:00:00,Bank B,Bank A,ACC000325,678.7691627308062,368.428360448645,GBP,GBP,WIRE
2023-01-14 14:00:00,Bank C,Bank D,ACC000326,5120.258986941923,3846.1900638849093,USD,EUR,ACH
2023-01-14 15:00:00,Bank C,Bank A,ACC000327,9756.905958727097,2685.0650227123792,EUR,USD,ACH
2023-01-14 16:00:00,Bank D,Bank A,ACC000328,856.9923102957471,2533.1262395751633,GBP,USD,SWIFT
2023-01-14 17:00:00,Bank D,Bank A,ACC000329,2287.3108679505635,2261.535794234498,USD,USD,SWIFT
2023-01-14 18:00:00,Bank A,Bank C,ACC000330,1103.653745105881,655.6212361941556,USD,GBP,WIRE
2023-01-14 19:00:00,Bank A,Bank C,ACC000331,172.73203619061883,2725.7315558858027,USD,GBP,SWIFT
2023-01-14 20:00:00,Bank D,Bank D,ACC000332,141.9352540460284,343.35178970038703,GBP,GBP,SWIFT
2023-01-14 21:00:00,Bank C,Bank A,ACC000333,4348.552632451128,22245.77964660591,EUR,EUR,WIRE
2023-01-14 22:00:00,Bank B,Bank C,ACC000334,3152.973490081347,844.8247410079035,GBP,EUR,ACH
2023-01-14 23:00:00,Bank D,Bank C,ACC000335,2412.1932060165736,5908.636696274185,USD,GBP,ACH
2023-01-15 00:00:00,Bank A,Bank D,ACC000336,2735.520928625037,239.5010756169245,USD,EUR,WIRE
2023-01-15 01:00:00,Bank C,Bank B,ACC000337,408.68873249799486,6395.8463185324135,USD,USD,SWIFT
2023-01-15 02:00:00,Bank D,Bank A,ACC000338,5518.561404191005,763.9754619899558,GBP,GBP,ACH
2023-01-15 03:00:00,Bank D,Bank C,ACC000339,417.84339107182,750.3357282132968,EUR,USD,SWIFT
2023-01-15 04:00:00,Bank C,Bank D,ACC000340,9646.269206478048,8523.896527535913,GBP,USD,WIRE
2023-01-15 05:00:00,Bank D,Bank D,ACC000341,1085.3390548327936,546.1649777736842,USD,USD,SWIFT
2023-01-15 06:00:00,Bank C,Bank D,ACC000342,7104.522130320514,7217.500037855733,USD,EUR,WIRE
2023-01-15 07:00:00,Bank B,Bank C,ACC000343,4182.197638909992,524.4623983131771,USD,USD,WIRE
2023-01-15 08:00:00,Bank C,Bank A,ACC000344,541.7959637042086,543.9930489020994,GBP,EUR,ACH
2023-01-15 09:00:00,Bank C,Bank B,ACC000345,284.40371040869917,1784.4864510038376,GBP,USD,WIRE
2023-01-15 10:00:00,Bank C,Bank A,ACC000346,1118.7815677860306,445.16032790108585,GBP,GBP,ACH
2023-01-15 11:00:00,Bank D,Bank D,ACC000347,4190.929708278862,2561.4941411313366,USD,USD,WIRE
2023-01-15 12:00:00,Bank D,Bank D,ACC000348,32124.778238200048,277.8853865973137,GBP,USD,ACH
2023-01-15 13:00:00,Bank C,Bank B,ACC000349,2157.072972653942,662.5323057307553,EUR,GBP,SWIFT
2023-01-15 14:00:00,Bank D,Bank A,ACC000350,728.2609449091341,4070.8293522271565,EUR,EUR,WIRE
2023-01-15 15:00:00,Bank A,Bank D,ACC000351,381.415156239546,470.6272408123245,EUR,GBP,SWIFT
2023-01-15 16:00:00,Bank A,Bank D,ACC000352,167.2871152908378,527.6149386618458,GBP,USD,WIRE
2023-01-15 17:00:00,Bank D,Bank A,ACC000353,393.3819072842736,1331.3143235918837,USD,USD,WIRE
2023-01-15 18:00:00,Bank D,Bank D,ACC000354,1230.2119760366731,756.8791264128512,USD,EUR,WIRE
2023-01-15 19:00:00,Bank C,Bank A,ACC000355,41901.94339357395,69408.99089750036,USD,USD,ACH
2023-01-15 20:00:00,Bank B,Bank D,ACC000356,3366.702785223557,932.1297626673686,USD,USD,ACH
2023-01-15 21:00:00,Bank D,Bank A,ACC000357,11784.444807028056,9681.324310921722,USD,EUR,SWIFT
2023-01-15 22:00:00,Bank A,Bank B,ACC000358,793.8006302366092,2817.960808488614,GBP,EUR,SWIFT
2023-01-15 23:00:00,Bank C,Bank D,ACC000359,10313.223542274163,17661.91984822408,EUR,EUR,WIRE
2023-01-16 00:00:00,Bank D,Bank B,ACC000360,652.8595373342433,1384.767565172412,GBP,EUR,SWIFT
2023-01-16 01:00:00,Bank A,Bank D,ACC000361,6114.168096427017,933.4361044219692,USD,USD,WIRE
2023-01-16 02:00:00,Bank A,Bank D,ACC000362,907.6055053542332,8300.147264841338,GBP,EUR,WIRE
2023-01-16 03:00:00,Bank B,Bank C,ACC000363,1005.9243426852381,992.5126168636486,GBP,EUR,WIRE
2023-01-16 04:00:00,Bank C,Bank A,ACC000364,119.60295815873349,705.0790298245247,GBP,USD,ACH
2023-01-16 05:00:00,Bank C,Bank B,ACC000365,901.9554724390766,574.8740720639072,USD,EUR,SWIFT
2023-01-16 06:00:00,Bank B,Bank B,ACC000366,24913.4901125901,1475.3697580393612,USD,USD,ACH
2023-01-16 07:00:00,Bank B,Bank B,ACC000367,377.01215298444635,2493.931730171383,USD,EUR,WIRE
2023-01-16 08:00:00,Bank C,Bank A,ACC000368,517.6398165244588,104.78719747213374,GBP,EUR,WIRE
2023-01-16 09:00:00,Bank C,Bank C,ACC000369,2422.877149544703,1090.3752249898512,GBP,GBP,ACH
2023-01-16 10:00:00,Bank D,Bank B,ACC000370,1486.905598882793,5094.294238082338,EUR,USD,SWIFT
2023-01-16 11:00:00,Bank D,Bank A,ACC000371,3158.337332605141,10300.68000798747,EUR,EUR,ACH
2023-01-16 12:00:00,Bank B,Bank D,ACC000372,644.1013630935599,175.62460154216456,USD,GBP,ACH
2023-01-16 13:00:00,Bank D,Bank B,ACC000373,743.5468520941287,445.36613226658227,EUR,GBP,SWIFT
2023-01-16 14:00:00,Bank A,Bank B,ACC000374,356.42420012416693,957.0958482206975,USD,USD,WIRE
2023-01-16 15:00:00,Bank D,Bank C,ACC000375,1600.459829583374,900.0683118782446,USD,GBP,SWIFT
2023-01-16 16:00:00,Bank D,Bank B,ACC000376,12834.241367700277,632.9904968713136,GBP,USD,SWIFT
2023-01-16 17:00:00,Bank A,Bank B,ACC000377,2395.8593115504364,1011.3204079261138,EUR,GBP,ACH
2023-01-16 18:00:00,Bank B,Bank D,ACC000378,462.06923449086923,311.20046021099836,USD,USD,WIRE
2023-01-16 19:00:00,Bank A,Bank A,ACC000379,3413.9340494530425,1567.4304147143039,USD,EUR,WIRE
2023-01-16 20:00:00,Bank D,Bank A,ACC000380,798.9676477862837,107.61011597244864,EUR,USD,WIRE
2023-01-16 21:00:00,Bank B,Bank C,ACC000381,4335.0350798849295,1068.734635623398,EUR,GBP,ACH
2023-01-16 22:00:00,Bank D,Bank D,ACC000382,2456.950933323243,601.6304014815732,EUR,USD,ACH
2023-01-16 23:00:00,Bank A,Bank A,ACC000383,57.792466772481674,3029.9092354467257,EUR,EUR,SWIFT
2023-01-17 00:00:00,Bank A,Bank D,ACC000384,401.78630474545565,6344.293780431368,EUR,EUR,SWIFT
2023-01-17 01:00:00,Bank D,Bank A,ACC000385,2819.6984422318565,787.5665154919384,EUR,GBP,ACH
2023-01-17 02:00:00,Bank C,Bank D,ACC000386,1276.2192461482086,4406.014988264392,EUR,GBP,SWIFT
2023-01-17 03:00:00,Bank C,Bank C,ACC000387,393.9579005890696,799.4178053083266,USD,GBP,ACH
2023-01-17 04:00:00,Bank A,Bank B,ACC000388,581.9651024491995,417.32841462114544,GBP,EUR,SWIFT
2023-01-17 05:00:00,Bank A,Bank C,ACC000389,163.0021482080844,6284.890083609751,USD,EUR,WIRE
2023-01-17 06:00:00,Bank C,Bank A,ACC000390,1003.8789371703125,1846.0000547730529,USD,GBP,ACH
2023-01-17 07:00:00,Bank C,Bank C,ACC000391,90227.29281235707,6974.249420104623,GBP,EUR,SWIFT
2023-01-17 08:00:00,Bank D,Bank B,ACC000392,2452.6721698086394,2180.2121664315987,GBP,EUR,ACH
2023-01-17 09:00:00,Bank D,Bank C,ACC000393,9802.73788036885,1442.6183428630293,GBP,GBP,ACH
2023-01-17 10:00:00,Bank C,Bank A,ACC000394,2650.217761592438,1023.2924418990867,EUR,EUR,SWIFT
2023-01-17 11:00:00,Bank D,Bank A,ACC000395,3064.008617488249,291.07040302156526,EUR,GBP,SWIFT
2023-01-17 12:00:00,Bank D,Bank C,ACC000396,7895.74027823554,836.6980584710111,EUR,EUR,ACH
2023-01-17 13:00:00,Bank B,Bank B,ACC000397,1599.2071582847532,2045.2093266499426,USD,USD,ACH
2023-01-17 14:00:00,Bank D,Bank C,ACC000398,909.3887572502464,969.9345299408354,GBP,USD,SWIFT
2023-01-17 15:00:00,Bank A,Bank B,ACC000399,3079.915734368262,2703.5628633464157,GBP,EUR,WIRE
2023-01-17 16:00:00,Bank D,Bank D,ACC000400,35603.19523392647,15601.47477749427,USD,EUR,WIRE
2023-01-17 17:00:00,Bank D,Bank B,ACC000401,678.6023784548653,455.7132080383232,EUR,USD,WIRE
2023-01-17 18:00:00,Bank C,Bank D,ACC000402,4617.027969870127,2482.492523599927,GBP,GBP,ACH
2023-01-17 19:00:00,Bank A,Bank C,ACC000403,1259.986181007329,937.1295190587462,USD,GBP,WIRE
2023-01-17 20:00:00,Bank D,Bank B,ACC000404,2518.7017443271216,649.2199412989903,EUR,USD,ACH
2023-01-17 21:00:00,Bank D,Bank D,ACC000405,2435.9474312774237,1535.0554906395726,USD,GBP,SWIFT
2023-01-17 22:00:00,Bank B,Bank D,ACC000406,263.9691921175727,534.7836867146823,EUR,GBP,WIRE
2023-01-17 23:00:00,Bank D,Bank D,ACC000407,7417.564643040147,592.6521742706673,USD,USD,SWIFT
2023-01-18 00:00:00,Bank D,Bank A,ACC000408,577.5731324198741,3143.4296171055894,EUR,USD,WIRE
2023-01-18 01:00:00,Bank B,Bank C,ACC000409,841.2888011555658,1271.8184028179028,USD,EUR,WIRE
2023-01-18 02:00:00,Bank C,Bank D,ACC000410,444.675872342321,543.0888500172364,USD,USD,SWIFT
2023-01-18 03:00:00,Bank D,Bank B,ACC000411,16290.360572405325,1116.1514132964103,USD,USD,SWIFT
2023-01-18 04:00:00,Bank B,Bank D,ACC000412,1396.9836706057517,4354.26560735721,USD,GBP,ACH
2023-01-18 05:00:00,Bank A,Bank A,ACC000413,468.26057226515155,1471.130877269239,GBP,GBP,SWIFT
2023-01-18 06:00:00,Bank C,Bank C,ACC000414,2601.708308446714,1984.1597612473659,GBP,EUR,ACH
2023-01-18 07:00:00,Bank A,Bank A,ACC000415,2366.4252906884617,516.8565983859692,GBP,GBP,ACH
2023-01-18 08:00:00,Bank A,Bank A,ACC000416,908.9344473223421,3060.762592504099,GBP,GBP,SWIFT
2023-01-18 09:00:00,Bank B,Bank A,ACC000417,2541.7464761916995,11137.82509372076,USD,GBP,WIRE
2023-01-18 10:00:00,Bank D,Bank B,ACC000418,480.4427329824717,496.97133952750005,GBP,USD,WIRE
2023-01-18 11:00:00,Bank B,Bank C,ACC000419,669.8687013528994,336.33444119782246,GBP,GBP,WIRE
2023-01-18 12:00:00,Bank B,Bank C,ACC000420,146.90459249691355,1307.0686587889957,USD,USD,SWIFT
2023-01-18 13:00:00,Bank B,Bank B,ACC000421,291.7942456707919,2632.015153518322,GBP,GBP,WIRE
2023-01-18 14:00:00,Bank B,Bank C,ACC000422,6685.062278650178,1000.8554146261815,GBP,USD,ACH
2023-01-18 15:00:00,Bank C,Bank A,ACC000423,5661.41210005345,382.52484444603374,EUR,GBP,SWIFT
2023-01-18 16:00:00,Bank D,Bank C,ACC000424,1171.2052767854584,983.7933238165173,GBP,EUR,ACH
2023-01-18 17:00:00,Bank A,Bank B,ACC000425,5784.466691330412,1994.3875162281015,EUR,EUR,WIRE
2023-01-18 18:00:00,Bank A,Bank A,ACC000426,934.4195303953943,729.9442585336645,GBP,EUR,WIRE
2023-01-18 19:00:00,Bank D,Bank B,ACC000427,859.7053355311382,2012.7455570098955,USD,GBP,WIRE
2023-01-18 20:00:00,Bank A,Bank D,ACC000428,1160.3890879030314,3514.704685604118,GBP,EUR,ACH
2023-01-18 21:00:00,Bank D,Bank A,ACC000429,967.8512466737541,1394.4155219401202,USD,USD,WIRE
2023-01-18 22:00:00,Bank A,Bank A,ACC000430,884.3064597096384,1066.4090216298875,GBP,EUR,ACH
2023-01-18 23:00:00,Bank B,Bank C,ACC000431,3440.589517837951,2513.279932836845,GBP,EUR,SWIFT
2023-01-19 00:00:00,Bank A,Bank A,ACC000432,1274.2788044104716,465.866528029907,USD,EUR,SWIFT
2023-01-19 01:00:00,Bank D,Bank B,ACC000433,2236.0848134435937,422.12022478072754,USD,EUR,SWIFT
2023-01-19 02:00:00,Bank D,Bank C,ACC000434,3075.9852187844413,840.0216917963455,USD,USD,WIRE
2023-01-19 03:00:00,Bank D,Bank D,ACC000435,1616.770298954024,670.564936016209,USD,EUR,ACH
2023-01-19 04:00:00,Bank D,Bank B,ACC000436,2365.691203084143,4603.500894068693,EUR,GBP,WIRE
2023-01-19 05:00:00,Bank D,Bank D,ACC000437,283.47788442327465,6839.490195373636,EUR,EUR,SWIFT
2023-01-19 06:00:00,Bank C,Bank D,ACC000438,12675.026067002702,67146.39489904032,USD,GBP,SWIFT
2023-01-19 07:00:00,Bank C,Bank D,ACC000439,8808.474415073058,5775.058603308796,EUR,GBP,WIRE
2023-01-19 08:00:00,Bank A,Bank A,ACC000440,1196.7818347483103,1201.9721555756757,GBP,EUR,WIRE
2023-01-19 09:00:00,Bank D,Bank B,ACC000441,1079.1683322664444,908.8292020028764,GBP,EUR,WIRE
2023-01-19 10:00:00,Bank A,Bank B,ACC000442,14524.231334774431,3319.2669525887027,GBP,GBP,ACH
2023-01-19 11:00:00,Bank D,Bank A,ACC000443,289.968919865254,4046.6536602746546,EUR,USD,WIRE
2023-01-19 12:00:00,Bank D,Bank C,ACC000444,149.91279077372045,185.4408941417107,EUR,USD,SWIFT
2023-01-19 13:00:00,Bank C,Bank D,ACC000445,1529.011662630426,1765.1850358809245,GBP,EUR,SWIFT
2023-01-19 14:00:00,Bank C,Bank B,ACC000446,752.6327894284746,296.83566193384587,USD,USD,ACH
2023-01-19 15:00:00,Bank B,Bank A,ACC000447,1504.277310853583,6363.107628780392,GBP,USD,WIRE
2023-01-19 16:00:00,Bank C,Bank D,ACC000448,1966.2491504061977,1703.1726070264242,EUR,EUR,ACH
2023-01-19 17:00:00,Bank B,Bank C,ACC000449,3960.4173700773918,481.3768626852689,GBP,GBP,WIRE
2023-01-19 18:00:00,Bank B,Bank C,ACC000450,242.93020494022403,861.5030635805679,GBP,GBP,SWIFT
2023-01-19 19:00:00,Bank B,Bank D,ACC000451,6205.565086544764,4647.92721060219,EUR,USD,WIRE
2023-01-19 20:00:00,Bank B,Bank C,ACC000452,1683.7205870911403,1854.0226129309701,EUR,GBP,WIRE
2023-01-19 21:00:00,Bank B,Bank B,ACC000453,2369.569555986352,3108.5529396608363,EUR,EUR,SWIFT
2023-01-19 22:00:00,Bank A,Bank B,ACC000454,9832.510284627526,347.8574286451793,EUR,USD,SWIFT
2023-01-19 23:00:00,Bank C,Bank B,ACC000455,2851.7952040345795,6896.397831844022,GBP,GBP,SWIFT
2023-01-20 00:00:00,Bank B,Bank C,ACC000456,1036.092188722364,5462.65441841042,EUR,USD,WIRE
2023-01-20 01:00:00,Bank D,Bank B,ACC000457,450.1425214963815,456.9968199833049,USD,GBP,ACH
2023-01-20 02:00:00,Bank C,Bank A,ACC000458,623.7253624958548,1179.4479799066148,EUR,USD,WIRE
2023-01-20 03:00:00,Bank C,Bank B,ACC000459,606.2528704739611,6068.146869500663,EUR,GBP,ACH
2023-01-20 04:00:00,Bank B,Bank B,ACC000460,2111.6684075816206,3762.799798990051,GBP,GBP,WIRE
2023-01-20 05:00:00,Bank A,Bank C,ACC000461,1417.992539203776,783.0973125582819,USD,EUR,WIRE
2023-01-20 06:00:00,Bank B,Bank B,ACC000462,291.8822388041923,2475.8518920000424,USD,EUR,WIRE
2023-01-20 07:00:00,Bank A,Bank D,ACC000463,709.1723110389254,21964.840431647477,USD,EUR,WIRE
2023-01-20 08:00:00,Bank D,Bank A,ACC000464,2637.3965478509067,1218.2369649501816,EUR,USD,ACH
2023-01-20 09:00:00,Bank C,Bank C,ACC000465,1558.7856302832502,582.5131431657476,GBP,USD,WIRE
2023-01-20 10:00:00,Bank D,Bank A,ACC000466,19327.600050155488,10850.535146338969,GBP,USD,SWIFT
2023-01-20 11:00:00,Bank A,Bank D,ACC000467,1608.2818432891602,1403.2581973544,EUR,GBP,SWIFT
2023-01-20 12:00:00,Bank A,Bank C,ACC000468,5577.136405157178,649.0198235507287,USD,GBP,WIRE
2023-01-20 13:00:00,Bank D,Bank C,ACC000469,1388.5885295242929,1705.5195552992427,USD,GBP,ACH
2023-01-20 14:00:00,Bank A,Bank B,ACC000470,745.4419039015255,312.81092679574425,GBP,USD,SWIFT
2023-01-20 15:00:00,Bank D,Bank A,ACC000471,438.88830881311566,563.6683986821937,EUR,EUR,SWIFT
2023-01-20 16:00:00,Bank C,Bank D,ACC000472,1407.555031786496,2340.792382789219,USD,USD,SWIFT
2023-01-20 17:00:00,Bank D,Bank D,ACC000473,95.51621132979936,189.64030540102124,EUR,USD,WIRE
